Date,Symbol,Close
2024-05-22,BSX,75.37000274658203
2024-05-23,BSX,74.37999725341797
2024-05-24,BSX,75.62999725341797
2024-05-28,BSX,75.16999816894531
2024-05-29,BSX,74.9800033569336
2024-05-30,BSX,75.0
2024-05-31,BSX,75.56999969482422
2024-06-03,BSX,75.5
2024-06-04,BSX,75.91999816894531
2024-06-05,BSX,75.88999938964844
2024-06-06,BSX,76.12000274658203
2024-06-07,BSX,77.11000061035156
2024-06-10,BSX,77.41999816894531
2024-06-11,BSX,77.1500015258789
2024-06-12,BSX,77.41000366210938
2024-06-13,BSX,76.95999908447266
2024-06-14,BSX,76.76000213623047
2024-06-17,BSX,76.19000244140625
2024-06-18,BSX,76.30999755859375
2024-06-20,BSX,77.0
2024-06-21,BSX,77.70999908447266
2024-06-24,BSX,76.70999908447266
2024-06-25,BSX,77.51000213623047
2024-06-26,BSX,77.0999984741211
2024-06-27,BSX,77.0
2024-06-28,BSX,77.01000213623047
2024-07-01,BSX,76.41000366210938
2024-07-02,BSX,76.55000305175781
2024-07-03,BSX,76.11000061035156
2024-07-05,BSX,76.4000015258789
2024-07-08,BSX,76.11000061035156
2024-07-09,BSX,76.51000213623047
2024-04-10,BMY,50.290000915527344
2024-04-11,BMY,49.119998931884766
2024-04-12,BMY,48.279998779296875
2024-04-15,BMY,48.5099983215332
2024-04-16,BMY,48.2599983215332
2024-04-17,BMY,47.84000015258789
2024-04-18,BMY,48.29999923706055
2024-04-19,BMY,48.93000030517578
2024-04-22,BMY,49.13999938964844
2024-04-23,BMY,48.9900016784668
2024-04-24,BMY,48.86000061035156
2024-04-25,BMY,44.70000076293945
2024-04-26,BMY,44.849998474121094
2024-04-29,BMY,44.63999938964844
2024-04-30,BMY,43.939998626708984
2024-05-01,BMY,44.209999084472656
2024-05-02,BMY,43.70000076293945
2024-05-03,BMY,43.9900016784668
2024-05-06,BMY,43.900001525878906
2024-05-07,BMY,44.040000915527344
2024-05-08,BMY,43.66999816894531
2024-05-09,BMY,44.7400016784668
2024-05-10,BMY,44.939998626708984
2024-05-13,BMY,45.060001373291016
2024-05-14,BMY,44.709999084472656
2024-05-15,BMY,44.54999923706055
2024-05-16,BMY,44.11000061035156
2024-05-17,BMY,44.029998779296875
2024-05-20,BMY,43.36000061035156
2024-05-21,BMY,42.27000045776367
2024-05-22,BMY,42.34000015258789
2024-05-23,BMY,41.540000915527344
2024-05-24,BMY,41.2400016784668
2024-05-28,BMY,40.4900016784668
2024-05-29,BMY,40.25
2024-05-30,BMY,40.25
2024-05-31,BMY,41.09000015258789
2024-06-03,BMY,41.77000045776367
2024-06-04,BMY,41.75
2024-06-05,BMY,41.2400016784668
2024-06-06,BMY,40.880001068115234
2024-06-07,BMY,41.47999954223633
2024-06-10,BMY,42.56999969482422
2024-06-11,BMY,43.02000045776367
2024-06-12,BMY,42.40999984741211
2024-06-13,BMY,41.47999954223633
2024-06-14,BMY,41.20000076293945
2024-06-17,BMY,40.970001220703125
2024-06-18,BMY,40.810001373291016
2024-06-20,BMY,41.040000915527344
2024-06-21,BMY,41.93000030517578
2024-06-24,BMY,42.22999954223633
2024-06-25,BMY,42.189998626708984
2024-06-26,BMY,42.5
2024-06-27,BMY,41.5099983215332
2024-06-28,BMY,41.529998779296875
2024-07-01,BMY,41.29999923706055
2024-07-02,BMY,40.45000076293945
2024-07-03,BMY,40.060001373291016
2024-07-05,BMY,39.65999984741211
2024-07-08,BMY,39.9900016784668
2024-07-09,BMY,40.86000061035156
2024-04-10,AVGO,1322.3699951171875
2024-04-11,AVGO,1382.4599609375
2024-04-12,AVGO,1344.0699462890625
2024-04-15,AVGO,1310.68994140625
2024-04-16,AVGO,1329.06005859375
2024-04-17,AVGO,1282.6300048828125
2024-04-18,AVGO,1258.989990234375
2024-04-19,AVGO,1204.7099609375
2024-04-22,AVGO,1224.4599609375
2024-04-23,AVGO,1249.18994140625
2024-04-24,AVGO,1256.8199462890625
2024-04-25,AVGO,1294.4200439453125
2024-04-26,AVGO,1344.0699462890625
2024-04-29,AVGO,1338.6199951171875
2024-04-30,AVGO,1300.27001953125
2024-05-01,AVGO,1242.8599853515625
2024-05-02,AVGO,1238.5699462890625
2024-05-03,AVGO,1278.1099853515625
2024-05-06,AVGO,1310.31005859375
2024-05-07,AVGO,1303.1099853515625
2024-05-08,AVGO,1325.3699951171875
2024-05-09,AVGO,1305.6700439453125
2024-05-10,AVGO,1332.800048828125
2024-05-13,AVGO,1337.510009765625
2024-05-14,AVGO,1380.030029296875
2024-05-15,AVGO,1436.1700439453125
2024-05-16,AVGO,1412.1300048828125
2024-05-17,AVGO,1395.2900390625
2024-05-20,AVGO,1414.030029296875
2024-05-21,AVGO,1399.199951171875
2024-05-22,AVGO,1392.239990234375
2024-05-23,AVGO,1393.2900390625
2024-05-24,AVGO,1407.8399658203125
2024-05-28,AVGO,1412.449951171875
2024-05-29,AVGO,1390.6700439453125
2024-05-30,AVGO,1364.0799560546875
2024-05-31,AVGO,1328.550048828125
2024-06-03,AVGO,1321.9000244140625
2024-06-04,AVGO,1330.8199462890625
2024-06-05,AVGO,1413.0899658203125
2024-06-06,AVGO,1401.27001953125
2024-06-07,AVGO,1406.6400146484375
2024-06-10,AVGO,1440.469970703125
2024-06-11,AVGO,1461.030029296875
2024-06-12,AVGO,1495.510009765625
2024-06-13,AVGO,1678.989990234375
2024-06-14,AVGO,1735.0400390625
2024-06-17,AVGO,1828.8699951171875
2024-06-18,AVGO,1802.52001953125
2024-06-20,AVGO,1734.56005859375
2024-06-21,AVGO,1658.6300048828125
2024-06-24,AVGO,1592.2099609375
2024-06-25,AVGO,1580.7900390625
2024-06-26,AVGO,1592.0
2024-06-27,AVGO,1586.6600341796875
2024-06-28,AVGO,1605.530029296875
2024-07-01,AVGO,1640.800048828125
2024-07-02,AVGO,1657.47998046875
2024-07-03,AVGO,1729.219970703125
2024-07-05,AVGO,1703.31005859375
2024-07-08,AVGO,1745.8599853515625
2024-07-09,AVGO,1733.31005859375
2024-04-10,BR,203.57000732421875
2024-04-11,BR,200.75
2024-04-12,BR,198.8300018310547
2024-04-15,BR,195.6699981689453
2024-04-16,BR,193.61000061035156
2024-04-17,BR,193.4499969482422
2024-04-18,BR,192.97999572753906
2024-04-19,BR,193.3800048828125
2024-04-22,BR,194.22999572753906
2024-04-23,BR,195.91000366210938
2024-04-24,BR,195.0800018310547
2024-04-25,BR,195.55999755859375
2024-04-26,BR,194.14999389648438
2024-04-29,BR,196.2899932861328
2024-04-30,BR,193.41000366210938
2024-05-01,BR,193.42999267578125
2024-05-02,BR,195.35000610351562
2024-05-03,BR,198.85000610351562
2024-05-06,BR,200.67999267578125
2024-05-07,BR,201.36000061035156
2024-05-08,BR,190.4600067138672
2024-05-09,BR,193.05999755859375
2024-05-10,BR,195.69000244140625
2024-05-13,BR,197.8000030517578
2024-05-14,BR,199.8699951171875
2024-05-15,BR,202.1199951171875
2024-05-16,BR,204.02999877929688
2024-05-17,BR,203.49000549316406
2024-05-20,BR,200.38999938964844
2024-05-21,BR,199.97000122070312
2024-05-22,BR,203.9600067138672
2024-05-23,BR,201.69000244140625
2024-05-24,BR,200.5399932861328
2024-05-28,BR,196.22999572753906
2024-05-29,BR,194.1199951171875
2024-05-30,BR,195.6999969482422
2024-05-31,BR,200.77000427246094
2024-06-03,BR,199.5800018310547
2024-06-04,BR,199.97999572753906
2024-06-05,BR,197.97000122070312
2024-06-06,BR,197.6999969482422
2024-06-07,BR,198.0399932861328
2024-06-10,BR,196.85000610351562
2024-06-11,BR,196.6699981689453
2024-06-12,BR,196.9600067138672
2024-06-13,BR,196.2100067138672
2024-06-14,BR,195.1300048828125
2024-06-17,BR,197.64999389648438
2024-06-18,BR,199.24000549316406
2024-06-20,BR,199.94000244140625
2024-06-21,BR,200.7899932861328
2024-06-24,BR,201.83999633789062
2024-06-25,BR,200.49000549316406
2024-06-26,BR,200.4199981689453
2024-06-27,BR,199.2100067138672
2024-06-28,BR,197.0
2024-07-01,BR,196.55999755859375
2024-07-02,BR,198.2899932861328
2024-07-03,BR,199.5
2024-07-05,BR,202.1199951171875
2024-07-08,BR,201.77000427246094
2024-07-09,BR,199.99000549316406
2024-04-10,BRO,83.5999984741211
2024-04-11,BRO,82.6500015258789
2024-04-12,BRO,81.9000015258789
2024-04-15,BRO,81.02999877929688
2024-04-16,BRO,80.91999816894531
2024-04-17,BRO,80.62000274658203
2024-04-18,BRO,81.12999725341797
2024-04-19,BRO,82.16999816894531
2024-04-22,BRO,82.5
2024-04-23,BRO,82.93000030517578
2024-04-24,BRO,82.12999725341797
2024-04-25,BRO,82.27999877929688
2024-04-26,BRO,81.45999908447266
2024-04-29,BRO,81.54000091552734
2024-04-30,BRO,81.54000091552734
2024-05-01,BRO,82.69999694824219
2024-05-02,BRO,82.8499984741211
2024-05-03,BRO,83.5
2024-05-06,BRO,84.20999908447266
2024-05-07,BRO,85.23999786376953
2024-05-08,BRO,84.80999755859375
2024-05-09,BRO,85.61000061035156
2024-05-10,BRO,87.06999969482422
2024-05-13,BRO,87.47000122070312
2024-05-14,BRO,88.44999694824219
2024-05-15,BRO,88.69999694824219
2024-05-16,BRO,89.4000015258789
2024-05-17,BRO,89.83000183105469
2024-05-20,BRO,89.86000061035156
2024-05-21,BRO,89.8499984741211
2024-05-22,BRO,91.16000366210938
2024-05-23,BRO,89.11000061035156
2024-05-24,BRO,89.36000061035156
2024-05-28,BRO,87.58000183105469
2024-05-29,BRO,86.31999969482422
2024-05-30,BRO,87.75
2024-05-31,BRO,89.51000213623047
2024-06-03,BRO,88.88999938964844
2024-06-04,BRO,89.9000015258789
2024-06-05,BRO,90.0
2024-06-06,BRO,89.52999877929688
2024-06-07,BRO,90.27999877929688
2024-06-10,BRO,89.63999938964844
2024-06-11,BRO,89.62000274658203
2024-06-12,BRO,90.47000122070312
2024-06-13,BRO,90.5199966430664
2024-06-14,BRO,90.08000183105469
2024-06-17,BRO,92.0
2024-06-18,BRO,92.41000366210938
2024-06-20,BRO,92.88999938964844
2024-06-21,BRO,93.0199966430664
2024-06-24,BRO,93.33999633789062
2024-06-25,BRO,91.13999938964844
2024-06-26,BRO,90.58000183105469
2024-06-27,BRO,90.16000366210938
2024-06-28,BRO,89.41000366210938
2024-07-01,BRO,89.11000061035156
2024-07-02,BRO,89.6500015258789
2024-07-03,BRO,90.04000091552734
2024-07-05,BRO,90.5199966430664
2024-07-08,BRO,90.56999969482422
2024-07-09,BRO,90.08000183105469
2024-04-10,CHRW,72.01000213623047
2024-04-11,CHRW,72.1500015258789
2024-04-12,CHRW,70.4800033569336
2024-04-15,CHRW,69.01000213623047
2024-04-16,CHRW,67.88999938964844
2024-04-17,CHRW,68.80999755859375
2024-04-18,CHRW,69.87000274658203
2024-04-19,CHRW,71.22000122070312
2024-04-22,CHRW,70.76000213623047
2024-04-23,CHRW,70.3499984741211
2024-04-24,CHRW,70.94000244140625
2024-04-25,CHRW,70.26000213623047
2024-04-26,CHRW,70.22000122070312
2024-04-29,CHRW,71.69999694824219
2024-04-30,CHRW,71.0
2024-05-01,CHRW,72.08999633789062
2024-05-02,CHRW,80.93000030517578
2024-05-03,CHRW,81.19999694824219
2024-05-06,CHRW,78.75
2024-05-07,CHRW,79.52999877929688
2024-05-08,CHRW,80.97000122070312
2024-05-09,CHRW,81.26000213623047
2024-05-10,CHRW,82.72000122070312
2024-05-13,CHRW,84.47000122070312
2024-05-14,CHRW,83.87000274658203
2024-05-15,CHRW,83.3499984741211
2024-05-16,CHRW,83.1500015258789
2024-05-17,CHRW,84.11000061035156
2024-05-20,CHRW,84.52999877929688
2024-05-21,CHRW,82.5999984741211
2024-05-22,CHRW,84.33999633789062
2024-05-23,CHRW,84.5999984741211
2024-05-24,CHRW,86.72000122070312
2024-05-28,CHRW,86.02999877929688
2024-05-29,CHRW,83.98999786376953
2024-05-30,CHRW,84.88999938964844
2024-05-31,CHRW,86.37000274658203
2024-06-03,CHRW,87.11000061035156
2024-06-04,CHRW,85.98999786376953
2024-06-05,CHRW,87.63999938964844
2024-06-06,CHRW,87.83000183105469
2024-06-07,CHRW,86.9800033569336
2024-06-10,CHRW,85.58999633789062
2024-06-11,CHRW,84.44999694824219
2024-06-12,CHRW,84.79000091552734
2024-06-13,CHRW,84.5199966430664
2024-06-14,CHRW,83.5999984741211
2024-06-17,CHRW,85.80000305175781
2024-06-18,CHRW,85.66999816894531
2024-06-20,CHRW,87.48999786376953
2024-06-21,CHRW,86.79000091552734
2024-06-24,CHRW,88.48999786376953
2024-06-25,CHRW,89.5
2024-06-26,CHRW,89.26000213623047
2024-06-27,CHRW,87.7300033569336
2024-06-28,CHRW,88.12000274658203
2024-07-01,CHRW,86.80999755859375
2024-07-02,CHRW,86.1500015258789
2024-07-03,CHRW,87.51000213623047
2024-07-05,CHRW,86.48999786376953
2024-07-08,CHRW,86.62000274658203
2024-07-09,CHRW,86.55000305175781
2024-04-10,CDNS,304.5899963378906
2024-04-11,CDNS,310.1000061035156
2024-04-12,CDNS,305.8500061035156
2024-04-15,CDNS,301.55999755859375
2024-04-16,CDNS,300.80999755859375
2024-04-17,CDNS,293.7099914550781
2024-04-18,CDNS,285.8999938964844
2024-04-19,CDNS,280.25
2024-04-22,CDNS,285.0199890136719
2024-04-23,CDNS,281.760009765625
2024-04-24,CDNS,277.6600036621094
2024-04-25,CDNS,277.0799865722656
2024-04-26,CDNS,282.4100036621094
2024-04-29,CDNS,282.489990234375
2024-04-30,CDNS,275.6300048828125
2024-05-01,CDNS,274.54998779296875
2024-05-02,CDNS,276.44000244140625
2024-05-03,CDNS,281.6300048828125
2024-05-06,CDNS,285.19000244140625
2024-05-07,CDNS,284.0400085449219
2024-05-08,CDNS,282.57000732421875
2024-05-09,CDNS,285.2799987792969
2024-05-10,CDNS,287.4800109863281
2024-05-13,CDNS,284.4599914550781
2024-05-14,CDNS,283.3299865722656
2024-05-15,CDNS,293.1000061035156
2024-05-16,CDNS,288.92999267578125
2024-05-17,CDNS,288.80999755859375
2024-05-20,CDNS,292.4700012207031
2024-05-21,CDNS,290.1000061035156
2024-05-22,CDNS,292.8399963378906
2024-05-23,CDNS,294.69000244140625
2024-05-24,CDNS,294.2799987792969
2024-05-28,CDNS,296.2099914550781
2024-05-29,CDNS,291.70001220703125
2024-05-30,CDNS,288.25
2024-05-31,CDNS,286.30999755859375
2024-06-03,CDNS,286.1499938964844
2024-06-04,CDNS,287.1300048828125
2024-06-05,CDNS,296.4200134277344
2024-06-06,CDNS,295.739990234375
2024-06-07,CDNS,294.4200134277344
2024-06-10,CDNS,296.17999267578125
2024-06-11,CDNS,300.8299865722656
2024-06-12,CDNS,311.70001220703125
2024-06-13,CDNS,307.5400085449219
2024-06-14,CDNS,312.1000061035156
2024-06-17,CDNS,322.0799865722656
2024-06-18,CDNS,326.5
2024-06-20,CDNS,318.5299987792969
2024-06-21,CDNS,318.3900146484375
2024-06-24,CDNS,309.1400146484375
2024-06-25,CDNS,311.5299987792969
2024-06-26,CDNS,309.3299865722656
2024-06-27,CDNS,307.9200134277344
2024-06-28,CDNS,307.75
2024-07-01,CDNS,310.9200134277344
2024-07-02,CDNS,316.7799987792969
2024-07-03,CDNS,315.4700012207031
2024-07-05,CDNS,321.1099853515625
2024-07-08,CDNS,317.3599853515625
2024-07-09,CDNS,315.260009765625
2024-04-10,CZR,41.5
2024-04-11,CZR,42.220001220703125
2024-04-12,CZR,40.099998474121094
2024-04-15,CZR,40.220001220703125
2024-04-16,CZR,39.439998626708984
2024-04-17,CZR,38.52000045776367
2024-04-18,CZR,37.97999954223633
2024-04-19,CZR,38.20000076293945
2024-04-22,CZR,38.41999816894531
2024-04-23,CZR,39.119998931884766
2024-04-24,CZR,38.47999954223633
2024-04-25,CZR,38.040000915527344
2024-04-26,CZR,36.61000061035156
2024-04-29,CZR,37.56999969482422
2024-04-30,CZR,35.81999969482422
2024-05-01,CZR,36.380001068115234
2024-05-02,CZR,35.13999938964844
2024-05-03,CZR,35.33000183105469
2024-05-06,CZR,36.04999923706055
2024-05-07,CZR,36.349998474121094
2024-05-08,CZR,36.220001220703125
2024-05-09,CZR,37.29999923706055
2024-05-10,CZR,36.18000030517578
2024-05-13,CZR,36.27000045776367
2024-05-14,CZR,36.709999084472656
2024-05-15,CZR,36.27000045776367
2024-05-16,CZR,35.310001373291016
2024-05-17,CZR,35.52000045776367
2024-05-20,CZR,34.939998626708984
2024-05-21,CZR,35.59000015258789
2024-05-22,CZR,34.720001220703125
2024-05-23,CZR,32.529998779296875
2024-05-24,CZR,33.630001068115234
2024-05-28,CZR,33.2599983215332
2024-05-29,CZR,32.150001525878906
2024-05-30,CZR,31.850000381469727
2024-05-31,CZR,35.560001373291016
2024-06-03,CZR,35.619998931884766
2024-06-04,CZR,35.5099983215332
2024-06-05,CZR,36.56999969482422
2024-06-06,CZR,36.66999816894531
2024-06-07,CZR,36.060001373291016
2024-06-10,CZR,36.380001068115234
2024-06-11,CZR,36.7599983215332
2024-06-12,CZR,38.18000030517578
2024-06-13,CZR,37.88999938964844
2024-06-14,CZR,36.029998779296875
2024-06-17,CZR,36.119998931884766
2024-06-18,CZR,37.41999816894531
2024-06-20,CZR,38.79999923706055
2024-06-21,CZR,39.15999984741211
2024-06-24,CZR,38.9900016784668
2024-06-25,CZR,37.790000915527344
2024-06-26,CZR,38.150001525878906
2024-06-27,CZR,39.029998779296875
2024-06-28,CZR,39.7400016784668
2024-07-01,CZR,37.75
2024-07-02,CZR,37.41999816894531
2024-07-03,CZR,37.72999954223633
2024-07-05,CZR,37.18000030517578
2024-07-08,CZR,37.65999984741211
2024-07-09,CZR,36.810001373291016
2024-04-10,CPT,100.80000305175781
2024-04-11,CPT,99.94000244140625
2024-04-12,CPT,97.94000244140625
2024-04-15,CPT,96.62000274658203
2024-04-16,CPT,95.05000305175781
2024-04-17,CPT,95.31999969482422
2024-04-18,CPT,95.29000091552734
2024-04-19,CPT,96.29000091552734
2024-04-22,CPT,98.06999969482422
2024-04-23,CPT,98.5999984741211
2024-04-24,CPT,98.86000061035156
2024-04-25,CPT,98.20999908447266
2024-04-26,CPT,99.62000274658203
2024-04-29,CPT,100.27999877929688
2024-04-30,CPT,99.68000030517578
2024-05-01,CPT,98.55000305175781
2024-05-02,CPT,100.52999877929688
2024-05-03,CPT,105.08000183105469
2024-05-06,CPT,105.9800033569336
2024-05-07,CPT,105.98999786376953
2024-05-08,CPT,104.16999816894531
2024-05-09,CPT,106.83000183105469
2024-05-10,CPT,106.63999938964844
2024-05-13,CPT,106.73999786376953
2024-05-14,CPT,106.91000366210938
2024-05-15,CPT,108.01000213623047
2024-05-16,CPT,106.5199966430664
2024-05-17,CPT,106.5
2024-05-20,CPT,105.56999969482422
2024-05-21,CPT,105.91999816894531
2024-05-22,CPT,105.36000061035156
2024-05-23,CPT,104.01000213623047
2024-05-24,CPT,103.5999984741211
2024-05-28,CPT,101.51000213623047
2024-05-29,CPT,99.4000015258789
2024-05-30,CPT,101.01000213623047
2024-05-31,CPT,102.6500015258789
2024-06-03,CPT,103.63999938964844
2024-06-04,CPT,106.37999725341797
2024-06-05,CPT,107.23999786376953
2024-06-06,CPT,106.9800033569336
2024-06-07,CPT,106.69000244140625
2024-06-10,CPT,107.52999877929688
2024-06-11,CPT,106.19999694824219
2024-06-12,CPT,107.4000015258789
2024-06-13,CPT,106.98999786376953
2024-06-14,CPT,108.04000091552734
2024-06-17,CPT,108.5
2024-06-18,CPT,109.62000274658203
2024-06-20,CPT,109.37000274658203
2024-06-21,CPT,109.69999694824219
2024-06-24,CPT,111.0999984741211
2024-06-25,CPT,109.91999816894531
2024-06-26,CPT,108.68000030517578
2024-06-27,CPT,109.73999786376953
2024-06-28,CPT,109.11000061035156
2024-07-01,CPT,109.19000244140625
2024-07-02,CPT,108.93000030517578
2024-07-03,CPT,107.5
2024-07-05,CPT,107.72000122070312
2024-07-08,CPT,108.02999877929688
2024-07-09,CPT,108.01000213623047
2024-04-10,CPB,43.68000030517578
2024-04-11,CPB,43.209999084472656
2024-04-12,CPB,42.310001373291016
2024-04-15,CPB,42.689998626708984
2024-04-16,CPB,43.0099983215332
2024-04-17,CPB,43.310001373291016
2024-04-18,CPB,43.709999084472656
2024-04-19,CPB,44.20000076293945
2024-04-22,CPB,45.119998931884766
2024-04-23,CPB,44.959999084472656
2024-04-24,CPB,45.540000915527344
2024-04-25,CPB,45.369998931884766
2024-04-26,CPB,44.849998474121094
2024-04-29,CPB,44.93000030517578
2024-04-30,CPB,45.709999084472656
2024-05-01,CPB,45.529998779296875
2024-05-02,CPB,45.88999938964844
2024-05-03,CPB,44.880001068115234
2024-05-06,CPB,44.880001068115234
2024-05-07,CPB,45.15999984741211
2024-05-08,CPB,45.0099983215332
2024-05-09,CPB,45.25
2024-05-10,CPB,45.95000076293945
2024-05-13,CPB,46.22999954223633
2024-05-14,CPB,46.0099983215332
2024-05-15,CPB,45.720001220703125
2024-05-16,CPB,46.709999084472656
2024-05-17,CPB,46.459999084472656
2024-05-20,CPB,46.380001068115234
2024-05-21,CPB,46.029998779296875
2024-05-22,CPB,46.290000915527344
2024-05-23,CPB,45.63999938964844
2024-05-24,CPB,45.34000015258789
2024-05-28,CPB,44.220001220703125
2024-05-29,CPB,43.41999816894531
2024-05-30,CPB,43.58000183105469
2024-05-31,CPB,44.380001068115234
2024-06-03,CPB,44.220001220703125
2024-06-04,CPB,44.18000030517578
2024-06-05,CPB,44.099998474121094
2024-06-06,CPB,43.529998779296875
2024-06-07,CPB,42.86000061035156
2024-06-10,CPB,42.459999084472656
2024-06-11,CPB,43.099998474121094
2024-06-12,CPB,42.790000915527344
2024-06-13,CPB,43.4900016784668
2024-06-14,CPB,43.9900016784668
2024-06-17,CPB,44.90999984741211
2024-06-18,CPB,44.959999084472656
2024-06-20,CPB,44.75
2024-06-21,CPB,44.5099983215332
2024-06-24,CPB,45.27000045776367
2024-06-25,CPB,44.189998626708984
2024-06-26,CPB,45.630001068115234
2024-06-27,CPB,45.02000045776367
2024-06-28,CPB,45.189998626708984
2024-07-01,CPB,45.27000045776367
2024-07-02,CPB,45.529998779296875
2024-07-03,CPB,45.0099983215332
2024-07-05,CPB,45.119998931884766
2024-07-08,CPB,45.02000045776367
2024-07-09,CPB,45.380001068115234
2024-04-10,COF,139.94000244140625
2024-04-11,COF,140.33999633789062
2024-04-12,COF,139.6199951171875
2024-04-15,COF,139.17999267578125
2024-04-16,COF,136.41000366210938
2024-04-17,COF,136.77000427246094
2024-04-18,COF,141.6300048828125
2024-04-19,COF,142.91000366210938
2024-04-22,COF,147.25
2024-04-23,COF,147.89999389648438
2024-04-24,COF,148.8699951171875
2024-04-25,COF,145.97000122070312
2024-04-26,COF,146.2100067138672
2024-04-29,COF,145.5
2024-04-30,COF,143.42999267578125
2024-05-01,COF,141.63999938964844
2024-05-02,COF,141.80999755859375
2024-05-03,COF,142.41000366210938
2024-05-06,COF,143.3300018310547
2024-05-07,COF,142.55999755859375
2024-05-08,COF,142.8300018310547
2024-05-09,COF,142.49000549316406
2024-05-10,COF,142.55999755859375
2024-05-13,COF,142.1999969482422
2024-05-14,COF,143.0800018310547
2024-05-15,COF,144.35000610351562
2024-05-16,COF,141.0500030517578
2024-05-17,COF,141.80999755859375
2024-05-20,COF,140.6199951171875
2024-05-21,COF,140.4199981689453
2024-05-22,COF,139.42999267578125
2024-05-23,COF,137.49000549316406
2024-05-24,COF,137.6199951171875
2024-05-28,COF,136.6199951171875
2024-05-29,COF,135.64999389648438
2024-05-30,COF,136.17999267578125
2024-05-31,COF,137.6300048828125
2024-06-03,COF,137.1199951171875
2024-06-04,COF,134.47999572753906
2024-06-05,COF,135.47999572753906
2024-06-06,COF,136.3699951171875
2024-06-07,COF,139.8000030517578
2024-06-10,COF,140.89999389648438
2024-06-11,COF,135.13999938964844
2024-06-12,COF,137.10000610351562
2024-06-13,COF,135.08999633789062
2024-06-14,COF,133.6999969482422
2024-06-17,COF,137.10000610351562
2024-06-18,COF,137.33999633789062
2024-06-20,COF,138.1300048828125
2024-06-21,COF,136.77000427246094
2024-06-24,COF,137.67999267578125
2024-06-25,COF,134.86000061035156
2024-06-26,COF,136.77000427246094
2024-06-27,COF,134.02999877929688
2024-06-28,COF,138.4499969482422
2024-07-01,COF,139.6999969482422
2024-07-02,COF,140.47999572753906
2024-07-03,COF,138.4199981689453
2024-07-05,COF,136.0
2024-07-08,COF,135.80999755859375
2024-07-09,COF,136.99000549316406
2024-04-10,CAH,107.94000244140625
2024-04-11,CAH,106.41999816894531
2024-04-12,CAH,105.0999984741211
2024-04-15,CAH,107.02999877929688
2024-04-16,CAH,107.16999816894531
2024-04-17,CAH,106.5199966430664
2024-04-18,CAH,106.0
2024-04-19,CAH,108.19000244140625
2024-04-22,CAH,102.83000183105469
2024-04-23,CAH,103.37000274658203
2024-04-24,CAH,103.54000091552734
2024-04-25,CAH,103.80999755859375
2024-04-26,CAH,103.20999908447266
2024-04-29,CAH,102.91000366210938
2024-04-30,CAH,103.04000091552734
2024-05-01,CAH,102.16999816894531
2024-05-02,CAH,102.9800033569336
2024-05-03,CAH,98.91000366210938
2024-05-06,CAH,98.58999633789062
2024-05-07,CAH,99.72000122070312
2024-05-08,CAH,97.44000244140625
2024-05-09,CAH,98.05999755859375
2024-05-10,CAH,99.52999877929688
2024-05-13,CAH,98.04000091552734
2024-05-14,CAH,97.43000030517578
2024-05-15,CAH,97.11000061035156
2024-05-16,CAH,98.69999694824219
2024-05-17,CAH,99.08000183105469
2024-05-20,CAH,98.45999908447266
2024-05-21,CAH,96.01000213623047
2024-05-22,CAH,96.31999969482422
2024-05-23,CAH,96.05000305175781
2024-05-24,CAH,96.38999938964844
2024-05-28,CAH,94.75
2024-05-29,CAH,96.13999938964844
2024-05-30,CAH,97.70999908447266
2024-05-31,CAH,99.2699966430664
2024-06-03,CAH,99.51000213623047
2024-06-04,CAH,98.31999969482422
2024-06-05,CAH,97.95999908447266
2024-06-06,CAH,98.80000305175781
2024-06-07,CAH,98.51000213623047
2024-06-10,CAH,98.83999633789062
2024-06-11,CAH,99.01000213623047
2024-06-12,CAH,99.0
2024-06-13,CAH,100.61000061035156
2024-06-14,CAH,100.19999694824219
2024-06-17,CAH,100.94999694824219
2024-06-18,CAH,104.08999633789062
2024-06-20,CAH,104.37000274658203
2024-06-21,CAH,104.62999725341797
2024-06-24,CAH,104.9000015258789
2024-06-25,CAH,103.12999725341797
2024-06-26,CAH,101.0999984741211
2024-06-27,CAH,99.62000274658203
2024-06-28,CAH,98.31999969482422
2024-07-01,CAH,97.76000213623047
2024-07-02,CAH,96.54000091552734
2024-07-03,CAH,95.69999694824219
2024-07-05,CAH,95.88999938964844
2024-07-08,CAH,96.87999725341797
2024-07-09,CAH,96.01000213623047
2024-04-10,KMX,79.30000305175781
2024-04-11,KMX,71.9800033569336
2024-04-12,KMX,71.41000366210938
2024-04-15,KMX,69.45999908447266
2024-04-16,KMX,69.80000305175781
2024-04-17,KMX,68.52999877929688
2024-04-18,KMX,67.91000366210938
2024-04-19,KMX,68.33999633789062
2024-04-22,KMX,67.87999725341797
2024-04-23,KMX,69.69000244140625
2024-04-24,KMX,70.2699966430664
2024-04-25,KMX,69.22000122070312
2024-04-26,KMX,69.58999633789062
2024-04-29,KMX,69.3499984741211
2024-04-30,KMX,67.97000122070312
2024-05-01,KMX,67.20999908447266
2024-05-02,KMX,68.04000091552734
2024-05-03,KMX,68.70999908447266
2024-05-06,KMX,69.58999633789062
2024-05-07,KMX,69.2300033569336
2024-05-08,KMX,70.33999633789062
2024-05-09,KMX,71.04000091552734
2024-05-10,KMX,71.70999908447266
2024-05-13,KMX,74.9000015258789
2024-05-14,KMX,75.76000213623047
